1,0.1,0.1,1
2,0.17645749531512447,0.2848086886759865,1
3,0.2398495500272464,0.474496451590138,1
4,0.23985365199439096,0.6744964515480727,1
5,0.2272031258973881,0.874095961040128,1
6,0.2296050466870755,1.074081537461329,1
7,0.24242403115729858,1.273670298761038,1
8,0.19926076544870425,1.4689570942526158,1
9,0.208726124467797,1.6687329861380975,1
10,0.32712445103217236,1.8299218079178832,1
11,0.4618275410442747,1.9777564369504324,1
12,0.6418555780726279,2.0648765028578793,1
13,0.35573924890981945,0.19616302985384748,1
14,0.7523568295692523,2.2315782527517536,1
15,0.7776608375973345,2.4299710630491904,1
16,0.9510068431701009,2.208379716237941,1
17,1.129505253552962,2.2985923400263646,1
18,1.3094510101341372,2.211302451216558,1
19,1.5047888736449542,2.2542340139534245,1
20,0.8340706628854133,2.621851055781545,1
21,1.6968179333151556,2.310134284455258,1
22,1.7534453158416088,2.5019501845996484,1
23,1.8601438623158755,2.1947018760248183,1
24,1.922090805338746,2.609461574099882,1
25,2.0449263581619945,2.1181810995724133,1
26,2.238203873362008,2.1695990158867535,1
27,2.0379092686066858,2.772513969256325,1
28,2.2152590945683404,2.8649641679114435,1
29,2.358285649251532,3.004761895559127,1
30,2.5396595866696776,3.0890441287132067,1
31,2.505119981663472,3.2860390923189176,1
32,0.7421999499837703,2.799501758315883,1
33,2.4930516613828564,3.485674649386301,1
34,2.4460765289318482,3.6800797340194205,1
35,0.5451585521595832,0.13197325219124742,1
36,2.6335172413347863,3.7498363059956796,1
37,2.74277939718412,3.91735281652272,1
38,2.427466011852249,2.104947311082465,1
39,2.718865705573228,4.115918008219399,1
40,2.6260142461104357,2.0808932329883842,1
41,2.825864113033936,2.0886411805010585,1
42,2.99546194207182,2.1946438992663655,1
43,0.7435310128683894,0.15743630056203592,1
44,3.1844117550388122,2.260202790194588,1
45,3.3544893237393305,2.1549715181081948,1
46,1.9,2.4,1
47,2.1,2.2,1
48,2.852595837127336,4.2646333467508395,1
49,3.552712857104745,2.181569089804318,1
50,2.839094154990608,4.46417708776889,1
51,3.7464014904682403,2.2314159884619227,1
52,3.9374861201251012,2.29046397156804,1
53,2.639453971614614,1.8813453094753285,1
54,4.080295195203323,2.430483856139135,1
55,4.073639080943407,2.143963557710574,1
56,4.258585756441632,2.5211065672734243,1
57,4.392094167199034,2.6700209865115654,1
58,2.9366719718753207,4.638758214045511,1
59,3.0816369098786147,4.776544885206771,1
60,4.562689688993071,2.7744104876303095,1
61,4.682120353870944,2.934835910449853,1
62,0.6436074788949285,2.9735118863101926,1
63,4.846297246036551,3.0490547708838576,1
64,0.6258866374572829,3.172725268839434,1
65,4.96350008425208,3.2111149285853253,1
66,0.86,2.85,1
67,5.112826660303345,3.3441621896800413,1
68,0.6345176744235449,3.3725389450502656,1
69,3.068161029174315,4.976090370345482,1
70,2.9245233463869456,5.115260108735246,1
71,1.31155794684955,2.0113135494802936,1
72,0.79,3.4,1
73,5.262272205279536,3.2112485745506287,1
74,0.46103093173227144,3.472049497809116,1
75,2.7637060753558886,1.7246244917264808,1
76,4.32,2.47,1
77,4.240278345782694,2.0333680993326553,1
78,5.409902466121594,3.0763215346968407,1
79,0.4430576842098833,3.6712402666050092,1
80,2.77,4.66,1
81,5.1028349529598005,3.543912448213944,1
82,5.1856469274303905,3.725962377860408,1
83,3.2845646068737553,2.433319531930701,1
84,5.358997719565625,3.8257095726384396,1
85,5.468185789111677,3.9932743823951613,1
86,2.36,2.01,1
87,4.356543516007078,1.8706339290035727,1
88,5.584616598741424,2.97898206755786,1
89,5.639633642142619,4.096258039793219,1
90,2.65,3.37,1
91,2.771134330153342,1.5247624867563911,1
92,3.3914098694117065,1.9584088733680152,1
93,4.915856545241472,3.6148988909133677,1
94,5.757145691680407,2.877820256138472,1
95,4.43,2.45,1
96,3.068699616355196,5.253871808017962,1
97,4.495703768095929,1.7269870556001896,1
98,5.741034718263974,4.268646617609243,1
99,2.898306371999196,1.3704016375336807,1
100,2.944951998116594,5.410991275240433,1
101,2.250464355325662,3.7217435977032323,1
102,2.4,2.13,1
103,5.95417358371437,2.912171526284608,1
104,2.66,1.73,1
105,2.789766067978902,5.5371551650318445,1
106,0.41411323796105626,3.8691347309827395,1
107,4.450046044650453,1.5322683551891185,1
108,4.690033221326351,1.774274089839665,1
109,4.68,2.93,1
110,5.816834719310469,4.003523050438857,1
111,3.17,2.37,1
112,2.023585593600322,1.9193229295920897,1
113,5.79,4.27,1
114,2.7467757323276687,5.7324801020997835,1
115,3.349300344684179,2.6225529440178375,1
116,2.546841440779434,5.727353791232743,1
117,5.890840898661892,4.442716858346433,1
118,6.026923204152365,3.0984709968317024,1
119,6.061600698347182,4.546837417370287,1
120,6.10616278729696,4.7418097749711325,1
121,6.273194645151782,4.8518114043298235,1
122,1.878431240491709,1.7817358161925416,1
123,6.044526910396018,2.7337442964188745,1
124,6.182541217886557,5.030086349639221,1
125,0.3,3.52,1
126,0.53,3.46,1
127,2.34849115839843,5.75298903024813,1
128,2.1780259562443893,5.857591204482617,1
129,6.447349920625634,4.7534755511295455,1
130,6.21136266210145,5.227998765503835,1
131,6.226856712382679,2.651550359248879,1
132,6.624123605319105,4.659928427176462,1
133,2.869798393290346,5.890167846993489,1
134,3.052351429425127,5.971864780828079,1
135,2.001090411267425,5.950831822904551,1
136,6.317237956877522,5.3976761710594365,1
137,5.730368441888005,4.562084318807619,1
138,0.9788183497155681,3.465936566567341,1
139,3.0804540832316087,1.4529983159947033,1
140,2.064545165455561,3.7954596396347235,1
141,6.426834331570746,2.654542319120317,1
142,3.251567214526987,4.671075972430962,1
143,5.530501790074385,4.569386475531031,1
144,6.254994698766755,5.58774399269097,1
145,4.57,2.89,1
146,5.3890890167373176,4.7108164141477165,1
147,1.9083647717545358,6.128037792829172,1
148,4.37,2.03,1
149,1.8777914476774917,6.325687158765114,1
150,6.189969961503509,2.9826445969166686,1
151,6.703686881782375,4.4764354163056685,1
152,6.261478917691407,5.787638852317067,1
153,4.889326723171357,1.7574782533807531,1
154,1.6938882420853334,6.404297660435873,1
155,5.68,4.7,1
156,3.133763674242028,6.154544955980921,1
157,0.9402821498973338,0.1933388085220316,1
158,2.79,5.65,1
159,1.8383932352581018,1.5857843983948803,1
160,3.219727640676447,6.335127891151612,1
161,3.394461012230532,6.432432818392436,1
162,4.355635891024057,1.355954082107668,1
163,0.3,0.14,1
164,6.453202867188813,5.84457677631431,1
165,1.7623113102583514,6.59222925368669,1
166,6.429544047007179,6.043172496881529,1
167,2.25,2.98,1
168,6.583201870027809,6.171193094538941,1
169,1.6428646505031628,6.752642767685131,1
170,3.33,2.0,1
171,5.078328332944971,1.6920688388979546,1
172,6.295694276268996,6.191780164494395,1
173,5.221693524285019,1.5526184107450391,1
174,6.616121321596728,6.368465266191208,1
175,3.984880664284102,2.6062566278913746,1
176,5.327857066329625,1.3831212062237161,1
177,3.532234285413926,6.287455147020829,1
178,2.0794778550091655,5.683555944426121,1
179,0.14,0.92,1
180,6.600245811772645,6.567834191021096,1
181,6.780476150214243,6.138286281005504,1
182,4.229363975309906,1.2008560379488895,1
183,5.24,1.54,1
184,2.307043190184757,2.3573785367599767,1
185,6.591697095273889,2.7677689464840327,1
186,1.98,3.69,1
187,3.4873286132745753,6.609564432387015,1
188,5.47,3.99,1
189,1.5279330858042233,6.916321524510364,1
190,6.767545057145096,6.6774287278274915,1
191,4.072699010096668,1.076533519173187,1
192,6.883897959701316,6.840100182197159,1
193,1.2774559738226912,1.8142423556551295,1
194,6.792670305515287,4.767594623603096,1
195,1.5123053428553497,6.320466576062392,1
196,6.870210819731167,4.365666385931529,1
197,3.659356922277011,6.1330536081781855,1
198,6.33,5.04,1
199,3.638391587613543,6.740636846661966,1
200,0.4655898958917079,4.062396609500699,1
201,5.47,4.82,1
202,7.023369961274496,4.237049601017154,1
203,3.41,2.35,1
204,5.256756989094434,1.1961859794280427,1
205,1.3540559342229312,6.198167251994391,1
206,6.978683049392741,6.165007529442746,1
207,2.7133620210298495,5.352324373198321,1
208,0.56,3.32,1
209,1.8170089350862488,3.5740952427279993,1
210,3.968829601533057,0.9056208339662494,1
211,1.9872647092753053,5.506082747143078,1
212,3.3,4.62,1
213,6.989163806892124,7.010156353550043,1
214,3.7920989925770563,6.8685979097217205,1
215,3.850398581197791,6.192240469530993,1
216,1.1785169502539041,6.294011214282694,1
217,7.1737729205475125,4.368878846034788,1
218,5.51,2.91,1
219,2.63,3.41,1
220,0.13,0.83,1
221,5.387163623386744,4.1761278993458655,1
222,6.4903397476358355,2.464892478280943,1
223,6.27,5.91,1
224,3.24,1.41,1
225,3.2349667237924375,5.8903071063692005,1
226,0.4,3.83,1
227,5.398204184138226,5.006669121240613,1
228,4.746135652327234,3.720704460277148,1
229,1.8339602190523272,5.377639244864945,1
230,0.652894695046418,4.132517306970232,1
231,2.03733025031296,6.446299639270413,1
232,5.162221124062133,1.873623237353548,1
233,3.844314603663212,0.7491088046986162,1
234,0.4446438206954959,2.953178103683752,1
235,5.76,3.83,1
236,4.048822617612417,6.167182501278812,1
237,1.5469703003562767,7.115413424049494,1
238,1.0196237990340726,6.17254942401336,1
239,3.9199949833577437,7.022359463896444,1
240,1.1401799349551474,0.1869454112263698,1
241,1.7348430777956712,7.183997820942722,1
242,4.547873515854297,3.7470127335231562,1
243,3.053773781502266,6.446749200162016,1
